,gun,skin,rarity,quality,price,quantity
6084,SSG 08 , Big Iron,Classified, Factory New, $ 42.37, 9
6085,SSG 08 , Big Iron,Classified, Minimal Wear, $ 29.98, 11
6086,SSG 08 , Big Iron,Classified, Field-Tested, $ 12.58, 13
6087,SSG 08 , Big Iron,Classified, Well-Worn, $ 13.12, 7
6088,SSG 08 , Big Iron,Classified, Battle-Scarred, $ 8, 10
6089,SSG 08 , Dragonfire,Covert,Factory New, $ 18.78, 99
6090,SSG 08 , Dragonfire,Covert,Minimal Wear, $ 13.27, 74
6091,SSG 08 , Dragonfire,Covert,Field-Tested, $ 11.22, 79
6092,SSG 08 , Dragonfire,Covert,Well-Worn, $ 11.75, 31
6093,SSG 08 , Dragonfire,Covert,Battle-Scarred, $ 11.18, 19
6094,SSG 08 , Dragonfire,Covert, Factory New, $ 73.87, 19
6095,SSG 08 , Dragonfire,Covert, Minimal Wear, $ 44.48, 16
6096,SSG 08 , Dragonfire,Covert, Field-Tested, $ 30.4, 31
6097,SSG 08 , Dragonfire,Covert, Well-Worn, $ 30.68, 10
6098,SSG 08 , Dragonfire,Covert, Battle-Scarred, $ 28.3, 6
6099,SSG 08 , Death's Head,Restricted,Factory New, $ 3.68, 73
6100,SSG 08 , Death's Head,Restricted,Minimal Wear, $ 3.16, 22
6101,SSG 08 , Death's Head,Restricted,Field-Tested, $ 1.87, 35
6102,SSG 08 , Death's Head,Restricted,Well-Worn, $ 2.32, 33
6103,SSG 08 , Death's Head,Restricted,Battle-Scarred, $ 2.41, 15
6104,SSG 08 , Death's Head,Restricted, Factory New, $ 13, 17
6105,SSG 08 , Death's Head,Restricted, Minimal Wear, $ 8.99, 9
6106,SSG 08 , Death's Head,Restricted, Field-Tested, $ 6.23, 13
6107,SSG 08 , Death's Head,Restricted, Well-Worn, $ 7.43, 11
6108,SSG 08 , Death's Head,Restricted, Battle-Scarred, $ 4.69, 5
6109,SSG 08 , Dark Water,Mil-Spec,Minimal Wear, $ 0.96, 115
6110,SSG 08 , Dark Water,Mil-Spec,Field-Tested, $ 0.6, 91
